Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,28,1,1246,1200,1443,1330,MQ,4276,N627AE,117,90,69,73,46,OMA,ORD,416,6,42,0,,0,0,0,67,0,6
2008,1,29,2,1259,1200,1432,1330,MQ,4276,N652RS,93,90,64,62,59,OMA,ORD,416,7,22,0,,0,0,0,7,0,55
2008,1,30,3,1159,1200,1316,1330,MQ,4276,N621AE,77,90,58,-14,-1,OMA,ORD,416,9,10,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,1249,1200,1433,1330,MQ,4276,N613AE,104,90,80,63,49,OMA,ORD,416,6,18,0,,0,0,0,14,0,49
2008,1,1,2,NA,1610,NA,1805,MQ,4277,,NA,55,NA,NA,NA,ORD,FWA,157,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,2,3,1723,1610,1913,1805,MQ,4277,N695AE,50,55,33,68,73,ORD,FWA,157,3,14,0,,0,0,0,8,0,60
2008,1,3,4,1605,1610,1756,1805,MQ,4277,N925AE,51,55,26,-9,-5,ORD,FWA,157,4,21,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1605,1610,1759,1805,MQ,4277,N683AE,54,55,30,-6,-5,ORD,FWA,157,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1608,1610,1815,1805,MQ,4277,N690AE,67,55,31,10,-2,ORD,FWA,157,6,30,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1618,1610,1810,1805,MQ,4277,N617AE,52,55,34,5,8,ORD,FWA,157,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1640,1610,1833,1805,MQ,4277,N632AE,53,55,30,28,30,ORD,FWA,157,5,18,0,,0,28,0,0,0,0
2008,1,8,2,1616,1610,1812,1805,MQ,4277,N697AB,56,55,35,7,6,ORD,FWA,157,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,9,3,1701,1610,1855,1805,MQ,4277,N834AE,54,55,30,50,51,ORD,FWA,157,6,18,0,,0,12,0,0,0,38
2008,1,10,4,1612,1610,1826,1805,MQ,4277,N842AE,74,55,35,21,2,ORD,FWA,157,3,36,0,,0,0,0,21,0,0
2008,1,11,5,1606,1610,1754,1805,MQ,4277,N645AE,48,55,32,-11,-4,ORD,FWA,157,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,1605,1610,1747,1805,MQ,4277,N654AE,42,55,27,-18,-5,ORD,FWA,157,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1624,1610,1830,1805,MQ,4277,N688AE,66,55,35,25,14,ORD,FWA,157,2,29,0,,0,0,14,11,0,0
2008,1,14,1,1801,1610,1949,1805,MQ,4277,N826AE,48,55,32,104,111,ORD,FWA,157,3,13,0,,0,89,0,0,0,15
2008,1,15,2,1606,1610,1746,1805,MQ,4277,N640AE,40,55,27,-19,-4,ORD,FWA,157,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1605,1610,1800,1805,MQ,4277,N653AE,55,55,29,-5,-5,ORD,FWA,157,3,23,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1650,1610,1925,1805,MQ,4277,N941LT,95,55,35,80,40,ORD,FWA,157,7,53,0,,0,0,0,50,0,30
2008,1,18,5,1651,1610,1904,1805,MQ,4277,N665BC,73,55,28,59,41,ORD,FWA,157,4,41,0,,0,0,0,33,0,26
2008,1,19,6,1612,1610,1757,1805,MQ,4277,N637AE,45,55,30,-8,2,ORD,FWA,157,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1610,1610,1755,1805,MQ,4277,N640AE,45,55,28,-10,0,ORD,FWA,157,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1629,1610,1819,1805,MQ,4277,N632AE,50,55,28,14,19,ORD,FWA,157,4,18,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1608,1610,1803,1805,MQ,4277,N623AE,55,55,29,-2,-2,ORD,FWA,157,9,17,0,,0,NA,NA,NA,NA,NA
2008,1,23,3,1709,1610,1928,1805,MQ,4277,N676AE,79,55,28,83,59,ORD,FWA,157,8,43,0,,0,59,0,24,0,0
2008,1,24,4,1614,1610,1811,1805,MQ,4277,N691AE,57,55,31,6,4,ORD,FWA,157,5,21,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1613,1610,1805,1805,MQ,4277,N628AE,52,55,31,0,3,ORD,FWA,157,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,1635,1610,1826,1805,MQ,4277,N627AE,51,55,31,21,25,ORD,FWA,157,4,16,0,,0,21,0,0,0,0
2008,1,27,7,1625,1610,1812,1805,MQ,4277,N651AE,47,55,25,7,15,ORD,FWA,157,2,20,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,NA,1610,NA,1805,MQ,4277,,NA,55,NA,NA,NA,ORD,FWA,157,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,29,2,NA,1610,NA,1805,MQ,4277,,NA,55,NA,NA,NA,ORD,FWA,157,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,30,3,NA,1610,NA,1805,MQ,4277,,NA,55,NA,NA,NA,ORD,FWA,157,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,31,4,NA,1610,NA,1800,MQ,4277,,NA,50,NA,NA,NA,ORD,FWA,157,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,1,2,1051,710,1218,810,MQ,4278,N638AE,87,60,31,248,221,CMI,ORD,135,42,14,0,,0,221,0,27,0,0
2008,1,2,3,1017,710,1110,810,MQ,4278,N941LT,53,60,40,180,187,CMI,ORD,135,8,5,0,,0,180,0,0,0,0
2008,1,3,4,703,710,810,810,MQ,4278,N935AE,67,60,35,0,-7,CMI,ORD,135,8,24,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,701,710,849,810,MQ,4278,N676AE,108,60,34,39,-9,CMI,ORD,135,60,14,0,,0,0,0,39,0,0
2008,1,5,6,705,710,818,810,MQ,4278,N635AE,73,60,36,8,-5,CMI,ORD,135,27,10,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,NA,710,NA,810,MQ,4278,,NA,60,NA,NA,NA,CMI,ORD,135,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,7,1,840,710,1011,810,MQ,4278,N690AE,91,60,49,121,90,CMI,ORD,135,9,33,0,,0,78,0,43,0,0
2008,1,8,2,1025,710,1137,810,MQ,4278,N691AE,72,60,36,207,195,CMI,ORD,135,6,30,0,,0,195,0,12,0,0
2008,1,9,3,757,710,859,810,MQ,4278,N931AE,62,60,40,49,47,CMI,ORD,135,6,16,0,,0,47,0,2,0,0
2008,1,10,4,719,710,815,810,MQ,4278,N627AE,56,60,27,5,9,CMI,ORD,135,13,16,0,,0,NA,NA,NA,NA,NA
2008,1,11,5,714,710,814,810,MQ,4278,N690AE,60,60,38,4,4,CMI,ORD,135,4,18,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,700,710,808,810,MQ,4278,N644AE,68,60,30,-2,-10,CMI,ORD,135,23,15,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,707,710,803,810,MQ,4278,N667GB,56,60,41,-7,-3,CMI,ORD,135,6,9,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,824,710,928,810,MQ,4278,N654AE,64,60,43,78,74,CMI,ORD,135,11,10,0,,0,74,0,4,0,0
2008,1,15,2,841,710,934,810,MQ,4278,N654AE,53,60,31,84,91,CMI,ORD,135,6,16,0,,0,84,0,0,0,0
2008,1,16,3,702,710,759,810,MQ,4278,N658AE,57,60,33,-11,-8,CMI,ORD,135,7,17,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,705,710,800,810,MQ,4278,N665BC,55,60,31,-10,-5,CMI,ORD,135,10,14,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,814,710,902,810,MQ,4278,N617AE,48,60,34,52,64,CMI,ORD,135,8,6,0,,0,52,0,0,0,0
2008,1,19,6,755,710,911,810,MQ,4278,N635AE,76,60,32,61,45,CMI,ORD,135,29,15,0,,0,45,0,16,0,0
2008,1,20,7,737,710,906,810,MQ,4278,N637AE,89,60,34,56,27,CMI,ORD,135,43,12,0,,0,27,0,29,0,0
2008,1,21,1,705,710,835,810,MQ,4278,N692AE,90,60,39,25,-5,CMI,ORD,135,27,24,0,,0,0,0,25,0,0
2008,1,22,2,1007,710,1122,810,MQ,4278,N922AE,75,60,48,192,177,CMI,ORD,135,11,16,0,,0,0,0,192,0,0
2008,1,23,3,724,710,838,810,MQ,4278,N639AE,74,60,31,28,14,CMI,ORD,135,26,17,0,,0,14,0,14,0,0
2008,1,24,4,1411,710,1511,810,MQ,4278,N811AE,60,60,34,421,421,CMI,ORD,135,9,17,0,,0,421,0,0,0,0
2008,1,25,5,841,710,935,810,MQ,4278,N613AE,54,60,34,85,91,CMI,ORD,135,13,7,0,,0,85,0,0,0,0
2008,1,26,6,706,710,853,810,MQ,4278,N698CB,107,60,39,43,-4,CMI,ORD,135,61,7,0,,0,0,0,43,0,0
2008,1,27,7,705,710,803,810,MQ,4278,N627AE,58,60,33,-7,-5,CMI,ORD,135,14,11,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,706,710,808,810,MQ,4278,N621AE,62,60,37,-2,-4,CMI,ORD,135,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,732,710,852,810,MQ,4278,N654AE,80,60,52,42,22,CMI,ORD,135,14,14,0,,0,22,0,20,0,0
2008,1,30,3,NA,710,NA,810,MQ,4278,,NA,60,NA,NA,NA,CMI,ORD,135,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,31,4,704,710,806,815,MQ,4278,N648AE,62,65,29,-9,-6,CMI,ORD,135,20,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1858,1725,2054,1915,MQ,4279,N652RS,56,50,33,99,93,ORD,GRR,137,5,18,0,,0,0,28,6,0,65
2008,1,2,3,1839,1740,2026,1930,MQ,4279,N504AE,47,50,29,56,59,ORD,GRR,137,5,13,0,,0,56,0,0,0,0
2008,1,3,4,1800,1740,1941,1930,MQ,4279,N523AE,41,50,25,11,20,ORD,GRR,137,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1750,1740,1939,1930,MQ,4279,N522AE,49,50,24,9,10,ORD,GRR,137,2,23,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1825,1740,2008,1930,MQ,4279,N520DC,43,50,30,38,45,ORD,GRR,137,2,11,0,,0,38,0,0,0,0
2008,1,7,1,1740,1740,2120,1930,MQ,4279,N519AE,160,50,29,110,0,ORD,GRR,137,7,124,0,,0,0,0,110,0,0
2008,1,8,2,1825,1740,2012,1930,MQ,4279,N925AE,47,50,31,42,45,ORD,GRR,137,2,14,0,,0,39,0,0,0,3
2008,1,9,3,NA,1740,NA,1930,MQ,4279,,NA,50,NA,NA,NA,ORD,GRR,137,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,10,4,1740,1740,1934,1930,MQ,4279,N524AE,54,50,29,4,0,ORD,GRR,137,4,21,0,,0,NA,NA,NA,NA,NA
2008,1,11,5,1740,1740,1933,1930,MQ,4279,N522AE,53,50,32,3,0,ORD,GRR,137,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1732,1740,1922,1930,MQ,4279,N508AE,50,50,30,-8,-8,ORD,GRR,137,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1835,1740,2040,1930,MQ,4279,N522AE,65,50,33,70,55,ORD,GRR,137,4,28,0,,0,0,7,15,0,48
2008,1,15,2,1746,1740,1929,1930,MQ,4279,N523AE,43,50,28,-1,6,ORD,GRR,137,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1744,1740,1922,1930,MQ,4279,N504AE,38,50,26,-8,4,ORD,GRR,137,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1824,1740,2009,1930,MQ,4279,N508AE,45,50,28,39,44,ORD,GRR,137,4,13,0,,0,0,20,0,0,19
2008,1,18,5,1846,1740,2108,1930,MQ,4279,N510AE,82,50,41,98,66,ORD,GRR,137,4,37,0,,0,66,0,32,0,0
2008,1,20,7,1743,1740,1938,1930,MQ,4279,N500AE,55,50,31,8,3,ORD,GRR,137,3,21,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,1751,1740,1944,1930,MQ,4279,N617AE,53,50,26,14,11,ORD,GRR,137,5,22,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,NA,1740,NA,1930,MQ,4279,,NA,50,NA,NA,NA,ORD,GRR,137,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,23,3,NA,1740,NA,1930,MQ,4279,,NA,50,NA,NA,NA,ORD,GRR,137,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,24,4,1754,1740,1946,1930,MQ,4279,N507AE,52,50,32,16,14,ORD,GRR,137,3,17,0,,0,14,0,2,0,0
2008,1,25,5,NA,1740,NA,1930,MQ,4279,,NA,50,NA,NA,NA,ORD,GRR,137,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,27,7,1809,1740,2001,1930,MQ,4279,N918AE,52,50,24,31,29,ORD,GRR,137,6,22,0,,0,0,0,9,0,22
2008,1,28,1,1740,1740,2001,1930,MQ,4279,N510AE,81,50,26,31,0,ORD,GRR,137,5,50,0,,0,0,0,31,0,0
2008,1,29,2,NA,1740,NA,1930,MQ,4279,,NA,50,NA,NA,NA,ORD,GRR,137,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,30,3,1747,1740,1934,1930,MQ,4279,N625AE,47,50,25,4,7,ORD,GRR,137,4,18,0,,0,NA,NA,NA,NA,NA
2008,1,31,4,NA,1740,NA,1935,MQ,4279,,NA,55,NA,NA,NA,ORD,GRR,137,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,1,2,NA,1830,NA,1835,MQ,4280,,NA,65,NA,NA,NA,FWA,ORD,157,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,2,3,1937,1830,1944,1835,MQ,4280,N695AE,67,65,33,69,67,FWA,ORD,157,25,9,0,,0,0,0,2,0,67
2008,1,3,4,1825,1830,1838,1835,MQ,4280,N925AE,73,65,42,3,-5,FWA,ORD,157,12,19,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,1825,1830,1839,1835,MQ,4280,N683AE,74,65,35,4,-5,FWA,ORD,157,20,19,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1904,1830,2024,1835,MQ,4280,N690AE,140,65,38,109,34,FWA,ORD,157,8,94,0,,0,0,0,99,0,10
2008,1,6,7,1830,1830,1840,1835,MQ,4280,N617AE,70,65,41,5,0,FWA,ORD,157,10,19,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1948,1830,2019,1835,MQ,4280,N632AE,91,65,60,104,78,FWA,ORD,157,12,19,0,,0,0,0,76,0,28
2008,1,8,2,2045,1830,2050,1835,MQ,4280,N697AB,65,65,40,135,135,FWA,ORD,157,8,17,0,,0,0,0,128,0,7
2008,1,9,3,1919,1830,1918,1835,MQ,4280,N834AE,59,65,36,43,49,FWA,ORD,157,9,14,0,,0,0,0,0,0,43
2008,1,10,4,1908,1830,1933,1835,MQ,4280,N842AE,85,65,60,58,38,FWA,ORD,157,7,18,0,,0,0,0,37,0,21
2008,1,11,5,1819,1830,1815,1835,MQ,4280,N645AE,56,65,38,-20,-11,FWA,ORD,157,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,1826,1830,1817,1835,MQ,4280,N654AE,51,65,32,-18,-4,FWA,ORD,157,12,7,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1844,1830,1836,1835,MQ,4280,N688AE,52,65,37,1,14,FWA,ORD,157,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,2008,1830,1958,1835,MQ,4280,N826AE,50,65,32,83,98,FWA,ORD,157,8,10,0,,0,0,0,0,0,83
2008,1,15,2,1825,1830,1813,1835,MQ,4280,N640AE,48,65,36,-22,-5,FWA,ORD,157,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1824,1830,1816,1835,MQ,4280,N653AE,52,65,37,-19,-6,FWA,ORD,157,11,4,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1946,1830,2129,1835,MQ,4280,N941LT,163,65,47,174,76,FWA,ORD,157,12,104,0,,0,0,0,98,0,76
2008,1,18,5,1944,1830,1950,1835,MQ,4280,N665BC,66,65,41,75,74,FWA,ORD,157,6,19,0,,0,0,0,16,0,59
2008,1,19,6,1828,1830,1815,1835,MQ,4280,N637AE,47,65,34,-20,-2,FWA,ORD,157,8,5,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1823,1830,1829,1835,MQ,4280,N640AE,66,65,46,-6,-7,FWA,ORD,157,12,8,0,,0,NA,NA,NA,NA,NA
2008,1,21,1,2007,1830,2016,1835,MQ,4280,N632AE,69,65,39,101,97,FWA,ORD,157,7,23,0,,0,0,0,87,0,14
2008,1,22,2,2012,1830,2203,1835,MQ,4280,N623AE,171,65,43,208,102,FWA,ORD,157,8,120,0,,0,0,0,208,0,0
2008,1,23,3,NA,1830,NA,1835,MQ,4280,,NA,65,NA,NA,NA,FWA,ORD,157,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,24,4,1826,1830,1846,1835,MQ,4280,N691AE,80,65,35,11,-4,FWA,ORD,157,24,21,0,,0,NA,NA,NA,NA,NA
2008,1,25,5,1826,1830,1913,1835,MQ,4280,N628AE,107,65,58,38,-4,FWA,ORD,157,8,41,0,,0,0,0,38,0,0
2008,1,26,6,1848,1830,1850,1835,MQ,4280,N627AE,62,65,48,15,18,FWA,ORD,157,7,7,0,,0,0,0,0,0,15
2008,1,27,7,1832,1830,1829,1835,MQ,4280,N651AE,57,65,41,-6,2,FWA,ORD,157,9,7,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,NA,1830,NA,1835,MQ,4280,,NA,65,NA,NA,NA,FWA,ORD,157,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,29,2,NA,1830,NA,1835,MQ,4280,,NA,65,NA,NA,NA,FWA,ORD,157,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,30,3,NA,1830,NA,1835,MQ,4280,,NA,65,NA,NA,NA,FWA,ORD,157,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,31,4,NA,1825,NA,1825,MQ,4280,,NA,60,NA,NA,NA,FWA,ORD,157,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,1,2,1059,1100,1224,1235,MQ,4281,N828AE,145,155,131,-11,-1,MIA,MEM,860,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1101,1100,1238,1235,MQ,4281,N831AE,157,155,140,3,1,MIA,MEM,860,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,3,4,1355,1100,1535,1235,MQ,4281,N851AE,160,155,132,180,175,MIA,MEM,860,16,12,0,,0,175,0,5,0,0
2008,1,4,5,1222,1100,1401,1235,MQ,4281,N826AE,159,155,141,86,82,MIA,MEM,860,6,12,0,,0,82,0,4,0,0
2008,1,5,6,1104,1100,1244,1235,MQ,4281,N802AE,160,155,141,9,4,MIA,MEM,860,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1058,1100,1236,1235,MQ,4281,N844AE,158,155,141,1,-2,MIA,MEM,860,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1107,1100,1225,1235,MQ,4281,N844AE,138,155,125,-10,7,MIA,MEM,860,5,8,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1105,1100,1257,1235,MQ,4281,N844AE,172,155,156,22,5,MIA,MEM,860,4,12,0,,0,0,0,22,0,0
2008,1,9,3,1059,1100,1223,1235,MQ,4281,N837AE,144,155,128,-12,-1,MIA,MEM,860,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,10,4,1122,1100,1258,1235,MQ,4281,N819AE,156,155,140,23,22,MIA,MEM,860,5,11,0,,0,22,0,1,0,0
2008,1,11,5,1058,1100,1227,1235,MQ,4281,N693AE,149,155,131,-8,-2,MIA,MEM,860,9,9,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,1110,1100,1225,1235,MQ,4281,N837AE,135,155,123,-10,10,MIA,MEM,860,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,1056,1100,1227,1235,MQ,4281,N844AE,151,155,134,-8,-4,MIA,MEM,860,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,14,1,1058,1100,NA,1139,MQ,4281,N844AE,NA,39,NA,NA,-2,MIA,MEM,860,NA,11,0,,1,NA,NA,NA,NA,NA
2008,1,15,2,1102,1100,1237,1235,MQ,4281,N854AE,155,155,139,2,2,MIA,MEM,860,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,16,3,1055,1100,1222,1235,MQ,4281,N839AE,147,155,134,-13,-5,MIA,MEM,860,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,1102,1100,1233,1235,MQ,4281,N806AE,151,155,135,-2,2,MIA,MEM,860,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,18,5,1101,1100,1225,1235,MQ,4281,N823AE,144,155,129,-10,1,MIA,MEM,860,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,1102,1100,1221,1235,MQ,4281,N838AE,139,155,126,-14,2,MIA,MEM,860,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1107,1100,1318,1235,MQ,4281,N811AE,191,155,126,43,7,MIA,MEM,860,6,59,0,,0,7,0,36,0,0
2008,1,21,1,1059,1100,1222,1235,MQ,4281,N843AE,143,155,129,-13,-1,MIA,MEM,860,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,1121,1100,1307,1235,MQ,4281,N843AE,166,155,148,32,21,MIA,MEM,860,3,15,0,,0,21,0,11,0,0
2008,1,23,3,1056,1100,1238,1235,MQ,4281,N843AE,162,155,138,3,-4,MIA,MEM,860,13,11,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,1135,1100,1310,1235,MQ,4281,N842AE,155,155,139,35,35,MIA,MEM,860,5,11,0,,0,35,0,0,0,0
2008,1,25,5,1055,1100,1250,1235,MQ,4281,N816AE,175,155,150,15,-5,MIA,MEM,860,4,21,0,,0,0,0,15,0,0
2008,1,26,6,1105,1100,1312,1235,MQ,4281,N811AE,187,155,156,37,5,MIA,MEM,860,4,27,0,,0,0,0,37,0,0
2008,1,27,7,1100,1100,1304,1235,MQ,4281,N820AE,184,155,148,29,0,MIA,MEM,860,3,33,0,,0,0,0,29,0,0
2008,1,28,1,1100,1100,1238,1235,MQ,4281,N812AE,158,155,141,3,0,MIA,MEM,860,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1053,1100,1341,1235,MQ,4281,N825AE,228,155,212,66,-7,MIA,MEM,860,5,11,0,,0,0,0,66,0,0
2008,1,30,3,NA,1100,NA,1235,MQ,4281,,NA,155,NA,NA,NA,MIA,MEM,860,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,31,4,1110,1100,1244,1235,MQ,4281,N813AE,154,155,136,9,10,MIA,MEM,860,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1001,955,1348,1255,MQ,4282,N855AE,167,120,100,53,6,ORD,BDL,783,7,60,0,,0,0,6,47,0,0
2008,1,2,3,1115,955,1427,1255,MQ,4282,N832AE,132,120,109,92,80,ORD,BDL,783,4,19,0,,0,28,0,12,0,52
2008,1,3,4,957,955,1304,1255,MQ,4282,N812AE,127,120,108,9,2,ORD,BDL,783,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,4,5,954,955,1248,1255,MQ,4282,N838AE,114,120,95,-7,-1,ORD,BDL,783,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,957,955,1309,1255,MQ,4282,N690AE,132,120,99,14,2,ORD,BDL,783,2,31,0,,0,NA,NA,NA,NA,NA
2008,1,6,7,1042,955,1354,1255,MQ,4282,N845AE,132,120,102,59,47,ORD,BDL,783,2,28,0,,0,37,0,12,0,10
2008,1,7,1,954,955,1258,1255,MQ,4282,N635AE,124,120,97,3,-1,ORD,BDL,783,4,23,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,1104,955,1403,1255,MQ,4282,N806AE,119,120,99,68,69,ORD,BDL,783,2,18,0,,0,0,0,0,0,68
2008,1,9,3,953,955,1252,1255,MQ,4282,N811AE,119,120,95,-3,-2,ORD,BDL,783,2,22,0,,0,NA,NA,NA,NA,NA
2008,1,10,4,953,955,1248,1255,MQ,4282,N806AE,115,120,96,-7,-2,ORD,BDL,783,2,17,0,,0,NA,NA,NA,NA,NA
2008,1,11,5,1010,955,1321,1255,MQ,4282,N834AE,131,120,111,26,15,ORD,BDL,783,3,17,0,,0,5,0,11,0,10
2008,1,12,6,949,955,1240,1255,MQ,4282,N834AE,111,120,98,-15,-6,ORD,BDL,783,2,11,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,954,955,1332,1255,MQ,4282,N828AE,158,120,104,37,-1,ORD,BDL,783,4,50,0,,0,0,0,37,0,0
2008,1,14,1,950,955,1302,1255,MQ,4282,N855AE,132,120,108,7,-5,ORD,BDL,783,5,19,0,,0,NA,NA,NA,NA,NA
2008,1,15,2,1053,955,1351,1255,MQ,4282,N827AE,118,120,104,56,58,ORD,BDL,783,2,12,0,,0,24,0,0,0,32
2008,1,16,3,948,955,1244,1255,MQ,4282,N837AE,116,120,96,-11,-7,ORD,BDL,783,3,17,0,,0,NA,NA,NA,NA,NA
2008,1,17,4,952,955,1337,1255,MQ,4282,N843AE,165,120,95,42,-3,ORD,BDL,783,6,64,0,,0,0,0,42,0,0
2008,1,18,5,950,955,1237,1255,MQ,4282,N842AE,107,120,92,-18,-5,ORD,BDL,783,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,19,6,950,955,1235,1255,MQ,4282,N858AE,105,120,89,-20,-5,ORD,BDL,783,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,20,7,1208,955,1502,1255,MQ,4282,N806AE,114,120,94,127,133,ORD,BDL,783,2,18,0,,0,127,0,0,0,0
2008,1,21,1,1055,955,1342,1255,MQ,4282,N842AE,107,120,93,47,60,ORD,BDL,783,3,11,0,,0,0,42,0,0,5
2008,1,22,2,1004,955,1319,1255,MQ,4282,N806AE,135,120,92,24,9,ORD,BDL,783,3,40,0,,0,0,9,15,0,0
2008,1,23,3,1026,955,1403,1255,MQ,4282,N825AE,157,120,97,68,31,ORD,BDL,783,1,59,0,,0,17,0,37,0,14
2008,1,24,4,1035,955,1331,1255,MQ,4282,N812AE,116,120,100,36,40,ORD,BDL,783,2,14,0,,0,0,0,1,0,35
2008,1,25,5,1017,955,1309,1255,MQ,4282,N838AE,112,120,97,14,22,ORD,BDL,783,2,13,0,,0,NA,NA,NA,NA,NA
2008,1,26,6,958,955,1319,1255,MQ,4282,N851AE,141,120,99,24,3,ORD,BDL,783,4,38,0,,0,0,0,24,0,0
2008,1,27,7,1038,955,1350,1255,MQ,4282,N816AE,132,120,108,55,43,ORD,BDL,783,6,18,0,,0,43,0,12,0,0
2008,1,28,1,958,955,1300,1255,MQ,4282,N823AE,122,120,98,5,3,ORD,BDL,783,8,16,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,1011,955,1309,1255,MQ,4282,N908AE,118,120,93,14,16,ORD,BDL,783,2,23,0,,0,NA,NA,NA,NA,NA
